name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Ariel,F,2020,200,1454,1892,92185,Hebrew,en|he,Latin|Hebrew,Ariel|Adriel|Azriel|Uriel|Hadriel|Adriël,flock of god,timeless,0.7,"Ariel is a Hebrew name meaning flock of god, an angelic-sounding Hebrew name with devotional depth and airy vowels. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Finley,F,2020,201,1429,1880,30856,Irish|Celtic,en|ga,Latin,Finley|Finn|Finnian|Fionn|Finnegan|Finnley,fair or white,classic,0.7,"Finley is an Irish and Celtic name meaning fair or white, an Irish heroic name family tied to Fionn mac Cumhaill and bright folklore. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Arabella,F,2020,202,1417,1881,20811,Latin|English,en|la,Latin,Arabella|Arabelle|Orabella|Annabel|Bella|Arabel,yielding to prayer or beautiful altar,classic,0.6,"Arabella is a Latin and English name meaning yielding to prayer or beautiful altar, an ornate medieval name with romantic sound and uncertain devotional meaning. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Journee,F,2020,203,1413,1986,11107,English|French,en|fr,Latin,Journee|Journey|Journi|Jurnee|Jourdan|Jourdain,journey or day travel,modern,0.2,"Journee is an English and French name meaning journey or day travel, a word name about movement, growth, and life-path imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Hope,F,2020,204,1407,1880,92232,English|Slavic,en|ru,Latin|Cyrillic,Hope|Esperanza|Nadia|Nadine|Hopewell|Hopie,hope,timeless,0.7,"Hope is an English and Slavic name meaning hope, a virtue name with spiritual optimism and Puritan-era simplicity. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Leila,F,2020,205,1399,1880,49107,Arabic|Persian,en|ar|fa,Latin|Arabic,Leila|Layla|Laila|Lyla|Lila|Leyla,night,classic,0.7,"Leila is an Arabic and Persian name meaning night, a poetic night name celebrated in Arabic and Persian love literature. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Alana,F,2020,206,1387,1930,59721,Irish|Germanic,en|ga|de,Latin,Alana|Alanna|Alannah|Elana|Ilana|Alanah,child or harmony,modern,0.5,"Alana is an Irish and Germanic name meaning child or harmony, a lyrical name with Irish affection and possible noble Germanic roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Gemma,F,2020,207,1376,1904,17967,Italian|Latin,en|it|la,Latin,Gemma|Jemma|Gema|Gemme|Gemina|Gemmia,gem or precious stone,classic,0.5,"Gemma is an Italian and Latin name meaning gem or precious stone, a jewel name with Italian brightness and medieval saintly use. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Vanessa,F,2020,208,1370,1900,257522,English,en,Latin,Vanessa|Vannessa|Venessa|Nessa|Vania|Vanesha,invented literary name,classic,0.5,"Vanessa is an English name meaning invented literary name, a poetic name coined by Jonathan Swift and enriched by butterfly associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Gracie,F,2020,209,1368,1880,77684,Latin,en|la,Latin,Gracie|Grace|Gracelyn|Gracelynn|Gratia|Graça,favor or grace,timeless,0.8,"Gracie is a Latin name meaning favor or grace, a Christian virtue name with elegance, mercy, and classic simplicity. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Noelle,F,2020,210,1359,1927,37223,Latin|French,en|la|fr,Latin,Noelle|Natalie|Natalia|Nathalie|Natasha|Natalee,birth of the lord or christmas,classic,0.7,"Noelle is a Latin and French name meaning birth of the lord or christmas, a festive Christian name family tied to Christmas and elegant European use. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Marley,F,2020,211,1356,1914,31835,English,en,Latin,Marley|Marlee|Marlie|Marleigh|Marlowe|Marly,boundary wood or pleasant meadow,modern,0.3,"Marley is an English name meaning boundary wood or pleasant meadow, an English place-surname name with musical pop-cultural warmth and relaxed unisex charm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Elise,F,2020,212,1354,1880,68991,Hebrew,en|he,Latin|Hebrew,Elise|Elizabeth|Eliza|Elsie|Elisabeth|Betty,my god is an oath,timeless,0.9,"Elise is a Hebrew name meaning my god is an oath, a biblical and royal name with enormous historical reach and many graceful variants. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Presley,F,2020,213,1348,1880,29182,English,en,Latin,Presley|Preslee|Presleigh|Pressley|Priestly|Priestley,priest's meadow,modern,0.4,"Presley is an English name meaning priest's meadow, a surname name with musical celebrity associations and pastoral roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kamila,F,2020,214,1339,1963,14243,Latin|Spanish|Italian,en|la|es|it,Latin,Kamila|Camila|Camilla|Camille|Kamilla|Mila,young ceremonial attendant,classic,0.7,"Kamila is a Latin, Spanish, and Italian name meaning young ceremonial attendant, a Roman-rooted name with graceful Romance and literary associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Zara,F,2020,215,1327,1896,14001,Arabic|Hebrew,en|ar|he,Latin|Arabic|Hebrew,Zara|Zahra|Sara|Zaria|Zaira|Zahrah,blossom or princess,classic,0.6,"Zara is an Arabic and Hebrew name meaning blossom or princess, a bright cross-cultural name with royal and floral associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Amy,F,2020,216,1326,1880,696436,French|Latin,en|fr|la,Latin,Amy|Aimee|Aimée|Amie|Amata|Amia,beloved,classic,0.6,"Amy is a French and Latin name meaning beloved, a sweet medieval French name with a direct affectionate meaning. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Kayla,F,2020,217,1326,1933,341982,Hebrew|English,en|he,Latin|Hebrew,Kayla|Kaylah|Kaela|Michaela|Kaila|Keila,laurel crown or who is like god,modern,0.4,"Kayla is a Hebrew and English name meaning laurel crown or who is like god, a modern name with possible Hebrew and Michaela connections. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Payton,F,2020,218,1322,1880,79282,English,en,Latin,Payton|Peyton|Paiton|Paighton|Peyten|Peytin,pæga’s estate or fighting-man’s estate,modern,0.3,"Payton is an English name meaning pæga’s estate or fighting-man’s estate, an English place-surname name with preppy unisex style and a clean contemporary rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Blake,F,2020,219,1316,1883,192529,Old English,en,Latin,Blake|Blaik|Blakely|Blakeney|Blaise|Blayke,black or pale,classic,0.5,"Blake is an Old English name meaning black or pale, an English surname name with striking color contrast and literary associations. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Ruth,F,2020,220,1315,1880,830361,Hebrew,en|he,Latin|Hebrew,Ruth|Ruta|Rut|Rute|Ruthie|Ruthy,friend or companion,timeless,0.9,"Ruth is a Hebrew name meaning friend or companion, a biblical name of loyalty, kindness, and quiet moral strength. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Alani,F,2020,221,1303,1978,10353,Hawaiian|Irish,en|ga,Latin,Alani|Alana|Alanna|Leilani|Ailani|Alannah,orange tree or harmony,modern,0.3,"Alani is a Hawaiian and Irish name meaning orange tree or harmony, a soft multicultural name with tropical and lyrical associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Annabelle,F,2020,222,1301,1880,62634,Hebrew|Latin|French,en|he|la|fr,Latin|Hebrew,Annabelle|Annabel|Anabel|Anabella|Amabel|Mabel,graceful and lovable,classic,0.6,"Annabelle is a Hebrew, Latin, and French name meaning graceful and lovable, a compound name blending Anna with Belle or Amabel sweetness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Sage,F,2020,223,1301,1921,32868,Latin|English,en|la,Latin,Sage|Saige|Salvia|Sagan|Saj|Sagey,wise or healing herb,modern,0.4,"Sage is a Latin and English name meaning wise or healing herb, a nature and virtue name combining herbal calm with wisdom imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Aspen,F,2020,224,1294,1973,19769,English,en,Latin,Aspen|Aspyn|Aspina|Aspenlee|Aspynn,aspen tree,modern,0.3,"Aspen is an English name meaning aspen tree, a nature and place name with mountain air and trembling-leaf imagery. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Laila,F,2020,225,1294,1884,38581,Arabic|Persian,en|ar|fa,Latin|Arabic,Laila|Layla|Leila|Lyla|Lila|Leyla,night,classic,0.7,"Laila is an Arabic and Persian name meaning night, a poetic night name celebrated in Arabic and Persian love literature. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Lila,F,2020,226,1290,1880,69264,Arabic|Persian,en|ar|fa,Latin|Arabic,Lila|Layla|Leila|Laila|Lyla|Leyla,night,classic,0.7,"Lila is an Arabic and Persian name meaning night, a poetic night name celebrated in Arabic and Persian love literature. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Rachel,F,2020,227,1285,1880,569291,Hebrew,en|he,Latin|Hebrew,Rachel|Rachael|Raquel|Rachelle|Rakel|Ráhel,ewe,timeless,0.9,"Rachel is a Hebrew name meaning ewe, a biblical matriarch name with pastoral gentleness and enduring use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Trinity,F,2020,228,1283,1921,83431,Latin|English,en|la,Latin,Trinity|Trinitee|Triniti|Trinitie|Trinidad|Trinità,threefold unity,modern,0.6,"Trinity is a Latin and English name meaning threefold unity, a theological virtue name evoking Christian doctrine and spiritual wholeness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Daniela,F,2020,229,1275,1947,62875,Hebrew,en|he,Latin|Hebrew,Daniela|Daniel|Danielle|Daniella|Danna|Dániel,god is my judge,timeless,0.9,"Daniela is a Hebrew name meaning god is my judge, a scriptural name with courtly poise and broad Jewish, Christian, and global use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Alexa,F,2020,230,1272,1916,129423,Greek,en|el,Latin|Greek,Alexa|Alexandra|Alexandria|Alexia|Lexi|Alessandra,defender of men,timeless,0.8,"Alexa is a Greek name meaning defender of men, a feminine classical form with regal breadth and a cosmopolitan scholarly feel. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Lilly,F,2020,231,1271,1880,60304,Latin|English,en|la,Latin,Lilly|Lily|Lillian|Liliana|Lilliana|Lilianna,lily flower,classic,0.6,"Lilly is a Latin and English name meaning lily flower, a floral name family associated with purity, beauty, and vintage softness. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
