name,sex,latest_year,latest_rank,latest_count,first_year,total_count,origin_backgrounds,languages,scripts,variants,meaning,age_style_category,historical_significance_score,semantic_summary
Alejandro,M,2020,211,1773,1885,137918,Greek,en|el,Latin|Greek,Alejandro|Alexander|Alex|Alessandro|Alexandre|Alexei,defender of men,timeless,0.9,"Alejandro is a Greek name meaning defender of men, evoking Alexander the Great, classical ambition, and a heroic international reach. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Avery,M,2020,212,1773,1880,199364,Germanic|English,en|de,Latin,Avery|Averie|Averi|Averill|Alfred|Alberich,elf ruler,modern,0.4,"Avery is a Germanic and English name meaning elf ruler, a surname form with fairy-tale Germanic roots and polished unisex style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Grant,M,2020,213,1755,1880,128625,English|French,en|fr,Latin,Grant|Granite|Grand|Grantham|Granta|Grantley,great or tall,classic,0.6,"Grant is an English and French name meaning great or tall, a concise surname name with presidential associations and solid strength. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Peter,M,2020,214,1747,1880,582329,Greek,en|el,Latin|Greek,Peter|Pedro|Pierre|Pietro|Petrus|Petros,rock,timeless,0.9,"Peter is a Greek name meaning rock, an apostolic name central to Christian tradition and papal history. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Oscar,M,2020,215,1746,1880,205535,Irish|Norse,en|ga|no,Latin,Oscar|Oskar|Oscár|Asgeir|Ossian|Óscar,deer friend or god spear,classic,0.7,"Oscar is an Irish and Norse name meaning deer friend or god spear, a literary and royal name with Gaelic legend and Scandinavian force. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Matias,M,2020,216,1740,1904,15086,Hebrew|Spanish|Italian,en|he|es|it,Latin|Hebrew,Matias|Mateo|Matteo|Matthew|Mathias|Matthias,gift of god,timeless,0.8,"Matias is a Hebrew, Spanish, and Italian name meaning gift of god, a warm cross-cultural Matthew form with apostolic roots and a melodic Romance sound. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Amari,M,2020,217,1719,1974,37640,Hebrew|Arabic|Yoruba,en|he|ar|yo,Latin|Hebrew|Arabic,Amari|Amare|Amariah|Omari|Amarion|Amarie,promised by god or flourishing,modern,0.4,"Amari is a Hebrew, Arabic, and Yoruba name meaning promised by god or flourishing, a multicultural name with spiritual overtones and smooth contemporary rhythm. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Lukas,M,2020,218,1701,1963,36946,Greek|Latin,en|el|la,Latin|Greek,Lukas|Lucas|Luke|Luca|Luka|Luc,from lucania,timeless,0.8,"Lukas is a Greek and Latin name meaning from lucania, connected to the evangelist Luke and polished by centuries of European use. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Andres,M,2020,219,1688,1880,87708,Greek,en|el,Latin|Greek,Andres|Andrew|Andre|André|Anderson|Andrea,manly or brave,timeless,0.8,"Andres is a Greek name meaning manly or brave, an apostolic Greek name family with strong, simple, international appeal. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Arlo,M,2020,220,1685,1899,13205,English|Germanic,en|de,Latin,Arlo|Harlow|Arlow|Arloe|Arledge|Arlan,fortified hill or between hills,modern,0.4,"Arlo is an English and Germanic name meaning fortified hill or between hills, a gentle place-like name with folk music warmth and uncertain old roots. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Colt,M,2020,221,1674,1957,20927,English,en,Latin,Colt|Colten|Colton|Colter|Coltin|Kolton,young horse,modern,0.2,"Colt is an English name meaning young horse, a brisk animal and surname name with Western energy. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Adonis,M,2020,222,1663,1918,13020,Greek|Phoenician,en|el,Latin|Greek,Adonis|Adonai|Adon|Adonias|Adonijah,lord,timeless,0.7,"Adonis is a Greek and Phoenician name meaning lord, a mythological beauty name with Near Eastern roots and dramatic elegance. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kyrie,M,2020,223,1663,1969,14651,Greek,en|el,Latin|Greek,Kyrie|Kyrios|Kiri|Kyria|Kyriee|Kyriele,lord,modern,0.6,"Kyrie is a Greek name meaning lord, a liturgical Greek word name with musical and spiritual resonance. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Steven,M,2020,224,1661,1880,1290712,Greek,en|el,Latin|Greek,Steven|Stephen|Stefan|Esteban|Etienne|Stefano,crown or wreath,timeless,0.8,"Steven is a Greek name meaning crown or wreath, a saintly New Testament name with martyrdom, scholarship, and royal associations. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Felix,M,2020,225,1652,1880,74101,Latin,en|la,Latin,Felix|Félix|Felice|Feliks|Felipe|Felicity,happy or fortunate,classic,0.8,"Felix is a Latin name meaning happy or fortunate, a Roman virtue name with papal and saintly history. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Preston,M,2020,226,1638,1880,117360,English,en,Latin,Preston|Prestyn|Presten|Priestley|Prester|Prestin,priest town,modern,0.3,"Preston is an English name meaning priest town, an English place surname with ecclesiastical roots and polished style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Marcus,M,2020,227,1632,1880,235661,Latin|Roman,en|la,Latin,Marcus|Mark|Marco|Marcos|Marc|Marek,dedicated to mars,classic,0.8,"Marcus is a Latin and Roman name meaning dedicated to mars, a Roman name family linked to war-god imagery, saints, and emperors. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Holden,M,2020,228,1629,1902,26434,English,en,Latin,Holden|Holdin|Holdyn|Holton|Holdan|Haldane,deep valley,modern,0.4,"Holden is an English name meaning deep valley, a literary surname name with landscape roots and quiet rebelliousness. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Emilio,M,2020,229,1609,1882,43536,Latin|Italian|Spanish,en|la|it|es,Latin,Emilio|Emiliano|Emil|Émile|Aemilianus,rival or eager,classic,0.7,"Emilio is a Latin, Italian, and Spanish name meaning rival or eager, a Roman name family with Romance warmth and elegant rhythmic length. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Remington,M,2020,230,1608,1955,23920,Latin|French|English,en|la|fr,Latin,Remington|Remy|Remi|Rémy|Remigius|Remo,oarsman or raven settlement,modern,0.4,"Remington is a Latin, French, and English name meaning oarsman or raven settlement, a name family mixing French saintly roots with surname-style modern polish. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Jeremy,M,2020,231,1591,1923,441942,Hebrew,en|he,Latin|Hebrew,Jeremy|Jeremiah|Jeremias|Jeremija|Jérémy|Jeramy,yahweh will exalt,timeless,0.8,"Jeremy is a Hebrew name meaning yahweh will exalt, a prophetic biblical name family with solemn depth and approachable nicknames. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Kaleb,M,2020,232,1591,1970,80348,Hebrew,en|he,Latin|Hebrew,Kaleb|Caleb|Kalib|Kalev|Calev|Kalebh,dog or whole-hearted,timeless,0.8,"Kaleb is a Hebrew name meaning dog or whole-hearted, a biblical scout name associated with courage, loyalty, and steadfast faith. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Brantley,M,2020,233,1566,1893,27785,English|Germanic,en|de,Latin,Brantley|Brantlee|Brandley|Brant|Brandt|Brently,firebrand clearing,modern,0.2,"Brantley is an English and Germanic name meaning firebrand clearing, a surname-place name with rugged sound and fashionable country style. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Bryce,M,2020,234,1550,1908,121158,Celtic|English,en|ga,Latin,Bryce|Bryson|Brice|Bricius|Brison|Brycen,son of brice or speckled,modern,0.3,"Bryce is a Celtic and English name meaning son of brice or speckled, a surname name with Celtic roots and a polished contemporary -son shape. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Mark,M,2020,235,1540,1880,1359586,Latin|Roman,en|la,Latin,Mark|Marcus|Marco|Marcos|Marc|Marek,dedicated to mars,classic,0.8,"Mark is a Latin and Roman name meaning dedicated to mars, a Roman name family linked to war-god imagery, saints, and emperors. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
Knox,M,2020,236,1516,1881,15283,Scottish|English,en|gd,Latin,Knox|Knocks|Knoxx|Knoxley|Nox|Knoxen,round hill,modern,0.4,"Knox is a Scottish and English name meaning round hill, a compact Scottish surname with topographic strength and reformer associations. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Israel,M,2020,237,1509,1880,65645,Hebrew,en|he,Latin|Hebrew,Israel|Yisrael|Israël|Israil|Izrael|Israele,god contends,timeless,0.9,"Israel is a Hebrew name meaning god contends, a patriarchal and national biblical name with major religious and historical weight. In contemporary English use it reads enduring and cross-cultural, rooted in scripture, antiquity, or centuries of steady use."
Phoenix,M,2020,238,1504,1968,29977,Greek,en|el,Latin|Greek,Phoenix|Fenix|Fénix|Phoinix|Phoenixe|Fenyx,dark red or mythical reborn bird,modern,0.6,"Phoenix is a Greek name meaning dark red or mythical reborn bird, a mythic nature name centered on renewal, fire, and resilience. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Kobe,M,2020,239,1500,1989,18764,Hebrew|Japanese,en|he|ja,Latin|Hebrew|CJK,Kobe|Coby|Kobi|Kobie|Koby|Jakob,supplanter or from a place name,modern,0.4,"Kobe is a Hebrew and Japanese name with supplanter or from a place name, a multicultural short form with athletic modern associations and layered origins. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Nash,M,2020,240,1490,1910,15340,English|Hebrew,en|he,Latin|Hebrew,Nash|Ash|Nashua|Nashe|Nashon|Nachshon,by the ash tree,modern,0.3,"Nash is an English and Hebrew name meaning by the ash tree, a sharp surname name with tree imagery and brisk musical cool. In contemporary English use it reads contemporary and energetic, shaped by recent naming patterns, surnames, places, and streamlined spellings."
Griffin,M,2020,241,1481,1881,43566,Welsh|Greek,en|cy|el,Latin|Greek,Griffin|Gruffin|Griffith|Gruffudd|Gryphon|Griff,strong lord or mythical creature,classic,0.6,"Griffin is a Welsh and Greek name meaning strong lord or mythical creature, a Welsh royal name also evoking the powerful gryphon of legend. In contemporary English use it reads established and polished, with a traditional cadence that remains familiar across generations."
